“make”,“country”,“body_type”,“price”,“registred”,“speedometer”,“fuel_type”,“gearbox”,“seats”,“doors”,“engine_size”,“engine_power”,“colour”
MERCEDES_BENZ,CZ,COUPE,17209,2011,184598,DIESEL,AUTOMATIC,4,3,2987,195,WHITE
JEEP,CZ,NOT_SPECIFIED,24125,1990,1000,PETROL,NOT_SPECIFIED,4,3,5210,155,BLACK
BMW,CZ,COUPE,59906,2019,21700,PETROL,NOT_SPECIFIED,4,3,2979,302,GREY
AUDI,CZ,SEDAN,55150,2018,48000,PETROL,NOT_SPECIFIED,4,3,2480,294,NOT_SPECIFIED
MERCEDES_BENZ,CZ,COUPE,75472,2019,49000,PETROL,NOT_SPECIFIED,4,3,2999,320,BLACK
FORD,CZ,HATCHBACK,3614,2012,76000,PETROL,NOT_SPECIFIED,4,3,1242,51,NOT_SPECIFIED
PEUGEOT,CZ,HATCHBACK,4015,2012,84600,PETROL,NOT_SPECIFIED,4,3,1360,54,NOT_SPECIFIED
ALFA_ROMEO,CZ,COUPE,10047,2010,95300,PETROL,NOT_SPECIFIED,4,3,2198,136,NOT_SPECIFIED
FERRARI,CZ,COUPE,108162,2014,101282,PETROL,NOT_SPECIFIED,4,3,6262,486,BLACK
VOLKSWAGEN,CZ,CABRIO,11660,2007,106800,PETROL,NOT_SPECIFIED,4,3,3189,184,GREY
RENAULT,CZ,CABRIO,4015,2006,115500,PETROL,NOT_SPECIFIED,4,3,1998,98,GREY
CITROEN,CZ,HATCHBACK,2774,2008,117688,PETROL,NOT_SPECIFIED,4,3,998,50,NOT_SPECIFIED
FIAT,CZ,HATCHBACK,2608,2005,121200,PETROL,NOT_SPECIFIED,4,3,1368,66,NOT_SPECIFIED
VOLVO,CZ,HATCHBACK,5146,2007,122041,PETROL,NOT_SPECIFIED,4,3,1596,73,GREY
RENAULT,CZ,COUPE,7232,2010,122400,PETROL,NOT_SPECIFIED,4,3,1397,96,NOT_SPECIFIED
PEUGEOT,CZ,HATCHBACK,2332,2005,123000,PETROL,NOT_SPECIFIED,4,3,1360,54,GREY
VOLKSWAGEN,CZ,HATCHBACK,1805,2005,127963,PETROL,NOT_SPECIFIED,4,3,1198,40,NOT_SPECIFIED
FIAT,CZ,HATCHBACK,5146,2010,129300,PETROL,NOT_SPECIFIED,4,3,1242,55,WHITE
MINI,CZ,CABRIO,10032,2009,129500,PETROL,NOT_SPECIFIED,4,3,1598,120,NOT_SPECIFIED
FIAT,CZ,HATCHBACK,5825,2009,130100,PETROL,NOT_SPECIFIED,4,3,1242,51,NOT_SPECIFIED
PEUGEOT,CZ,HATCHBACK,1889,2010,141627,PETROL,NOT_SPECIFIED,4,3,998,50,WHITE
MINI,CZ,HATCHBACK,5589,2008,148327,PETROL,NOT_SPECIFIED,4,3,1598,88,RED
RENAULT,CZ,CABRIO,2809,2004,156400,PETROL,NOT_SPECIFIED,4,3,1598,83,NOT_SPECIFIED
VOLKSWAGEN,CZ,HATCHBACK,3819,2005,159000,PETROL,NOT_SPECIFIED,4,3,1360,54,GOLD
SUZUKI,CZ,HATCHBACK,5589,2012,160873,PETROL,NOT_SPECIFIED,4,3,1242,69,NOT_SPECIFIED
MINI,CZ,HATCHBACK,4422,2007,161673,PETROL,NOT_SPECIFIED,4,3,1598,85,NOT_SPECIFIED
MINI,CZ,HATCHBACK,3578,2006,168785,PETROL,NOT_SPECIFIED,4,3,1598,66,NOT_SPECIFIED
VOLKSWAGEN,CZ,HATCHBACK,5223,2008,169000,PETROL,NOT_SPECIFIED,4,3,1595,75,NOT_SPECIFIED
ALFA_ROMEO,CZ,COMBI,3578,2009,175000,PETROL,NOT_SPECIFIED,4,3,1368,58,BLACK
VOLKSWAGEN,CZ,HATCHBACK,1568,2007,181601,PETROL,NOT_SPECIFIED,4,3,1197,40,NOT_SPECIFIED
TOYOTA,CZ,HATCHBACK,5991,2012,183000,PETROL,NOT_SPECIFIED,4,3,998,50,NOT_SPECIFIED
TOYOTA,CZ,HATCHBACK,5991,2012,183000,PETROL,NOT_SPECIFIED,4,3,998,50,ORANGE
VOLKSWAGEN,CZ,CABRIO,3578,2003,185751,PETROL,NOT_SPECIFIED,4,3,1595,75,NOT_SPECIFIED
RENAULT,CZ,HATCHBACK,1568,2005,188500,PETROL,NOT_SPECIFIED,4,3,1149,43,BLACK
VOLKSWAGEN,CZ,HATCHBACK,1769,2006,188869,PETROL,NOT_SPECIFIED,4,3,1198,40,GREY
PEUGEOT,CZ,CABRIO,1326,2002,190000,PETROL,NOT_SPECIFIED,4,3,1587,80,NOT_SPECIFIED
RENAULT,CZ,CABRIO,2372,2004,198500,PETROL,NOT_SPECIFIED,4,3,1598,83,BLACK
VOLKSWAGEN,CZ,HATCHBACK,2407,2000,198800,PETROL,NOT_SPECIFIED,4,3,1984,85,NOT_SPECIFIED
SUZUKI,CZ,HATCHBACK,2312,2006,209000,PETROL,NOT_SPECIFIED,4,3,1328,67,BLUE
MERCEDES_BENZ,CZ,COUPE,2090,2002,248000,PETROL,NOT_SPECIFIED,4,3,1796,105,GREY
SUZUKI,CZ,OFF_ROAD,3216,2002,251478,PETROL,NOT_SPECIFIED,4,3,1328,60,NOT_SPECIFIED
BMW,CZ,COUPE,10852,2008,263150,PETROL,NOT_SPECIFIED,4,3,2996,160,NOT_SPECIFIED
AUDI,CZ,HATCHBACK,10012,2011,52320,DIESEL,NOT_SPECIFIED,4,3,1598,77,WHITE
VOLKSWAGEN,CZ,NOT_SPECIFIED,5705,2002,118717,DIESEL,NOT_SPECIFIED,4,3,2461,65,WHITE
JEEP,CZ,MPV,19501,2007,168000,DIESEL,NOT_SPECIFIED,4,3,2777,130,NOT_SPECIFIED
VOLVO,CZ,HATCHBACK,5186,2008,181000,DIESEL,NOT_SPECIFIED,4,3,1560,80,NOT_SPECIFIED
VOLVO,CZ,HATCHBACK,5186,2008,181000,DIESEL,NOT_SPECIFIED,4,3,1560,80,GREY
MINI,CZ,HATCHBACK,3136,2005,183000,DIESEL,NOT_SPECIFIED,4,3,1364,55,SILVER
MINI,CZ,HATCHBACK,3136,2005,183000,DIESEL,NOT_SPECIFIED,4,3,1364,55,SILVER_METALLIC
VOLKSWAGEN,CZ,HATCHBACK,3779,2003,186000,DIESEL,NOT_SPECIFIED,4,3,1896,74,NOT_SPECIFIED
ALFA_ROMEO,CZ,MPV,4015,2009,188600,DIESEL,NOT_SPECIFIED,4,3,1598,88,NOT_SPECIFIED
MINI,CZ,HATCHBACK,7237,2013,192000,DIESEL,NOT_SPECIFIED,4,3,1598,66,BLACK
VOLVO,CZ,HATCHBACK,5589,2011,213000,DIESEL,NOT_SPECIFIED,4,3,1560,84,WHITE
AUDI,CZ,CABRIO,5589,2007,215067,DIESEL,NOT_SPECIFIED,4,3,1968,103,SILVER
VOLKSWAGEN,CZ,CABRIO,1166,1997,270057,DIESEL,NOT_SPECIFIED,4,3,1896,66,BLUE
SKODA,CZ,HATCHBACK,8841,2017,47803,PETROL,MANUAL,4,3,1000,44,GREEN
VOLKSWAGEN,CZ,COMBI,18492,2017,54371,PETROL,MANUAL,4,3,1200,77,BLACK
FIAT,SK,NOT_SPECIFIED,6999,2013,69822,PETROL,MANUAL,4,3,875,62,NOT_SPECIFIED
PEUGEOT,CZ,COUPE,4585,2008,91320,PETROL,MANUAL,4,3,2230,120,SILVER_METALLIC
SUZUKI,CZ,OFF_ROAD,7233,2011,117000,PETROL,MANUAL,4,3,1328,63,GREEN_METALLIC
SKODA,CZ,HATCHBACK,6831,2017,124763,PETROL,MANUAL,4,3,1000,50,RED
VOLKSWAGEN,CZ,HATCHBACK,1805,2005,127963,PETROL,MANUAL,4,3,1198,40,GREY
MINI,SK,NOT_SPECIFIED,3890,2006,134357,PETROL,MANUAL,4,3,1598,66,SILVER
VOLKSWAGEN,SK,HATCHBACK,2590,2002,139515,PETROL,MANUAL,4,3,1390,44,GREEN_METALLIC
MINI,SK,NOT_SPECIFIED,9499,2012,156641,PETROL,MANUAL,4,3,1598,135,RED
FIAT,CZ,HATCHBACK,6393,2009,157700,PETROL,MANUAL,4,3,1368,74,BLUE
SUZUKI,CZ,OFF_ROAD,7233,1999,158000,PETROL,MANUAL,4,3,1298,59,BLUE
SUZUKI,CZ,OFF_ROAD,5428,2005,175000,PETROL,MANUAL,4,3,1328,63,GREY_METALLIC
RENAULT,CZ,CABRIO,2774,2006,203750,PETROL,MANUAL,4,3,1998,120,BLACK
SUZUKI,CZ,HATCHBACK,2312,2006,209000,PETROL,MANUAL,4,3,1328,67,BLUE
VOLKSWAGEN,CZ,HATCHBACK,1926,2007,213695,PETROL,MANUAL,4,3,1198,40,BLACK
MINI,CZ,CABRIO,51869,2006,268762,PETROL,MANUAL,4,3,1598,85,GREEN
CITROEN,CZ,HATCHBACK,1970,2006,98130,DIESEL,MANUAL,4,3,1398,50,BLACK
OPEL,SK,NOT_SPECIFIED,3990,2008,123816,DIESEL,MANUAL,4,3,1248,66,YELLOW
JEEP,CZ,COMBI,19481,2007,168000,DIESEL,MANUAL,4,3,2777,130,GREY
FORD,CZ,NOT_SPECIFIED,8640,2011,211065,DIESEL,MANUAL,4,3,2402,103,WHITE
HONDA,SK,NOT_SPECIFIED,6499,2010,84900,HYBRID,MANUAL,4,3,1497,91,NOT_SPECIFIED
VOLKSWAGEN,CZ,HATCHBACK,7917,2013,81307,PETROL,AUTOMATIC,5,3,1000,55,SILVER
VOLKSWAGEN,CZ,HATCHBACK,12058,2014,129767,PETROL,AUTOMATIC,5,3,1200,103,WHITE
BMW,CZ,CABRIO,26551,2015,91928,DIESEL,AUTOMATIC,5,3,1995,135,WHITE_METALLIC
TOYOTA,CZ,OFF_ROAD,12862,2005,279000,DIESEL,AUTOMATIC,5,3,2982,122,SILVER_METALLIC
RENAULT,CZ,COUPE,6795,2009,32000,PETROL,NOT_SPECIFIED,5,3,1598,81,ORANGE
FORD,CZ,HATCHBACK,3538,2009,37000,PETROL,NOT_SPECIFIED,5,3,1242,51,NOT_SPECIFIED
OPEL,CZ,COUPE,5621,2014,37000,PETROL,NOT_SPECIFIED,5,3,998,48,NOT_SPECIFIED
OPEL,CZ,HATCHBACK,5026,2012,55172,PETROL,NOT_SPECIFIED,5,3,1229,63,NOT_SPECIFIED
OPEL,CZ,HATCHBACK,2372,2005,71000,PETROL,NOT_SPECIFIED,5,3,998,44,NOT_SPECIFIED
PEUGEOT,CZ,COUPE,3212,2009,87000,PETROL,NOT_SPECIFIED,5,3,1397,70,NOT_SPECIFIED
FIAT,CZ,HATCHBACK,4583,2008,93000,PETROL,NOT_SPECIFIED,5,3,1242,51,NOT_SPECIFIED
RENAULT,CZ,HATCHBACK,2774,2009,106000,PETROL,NOT_SPECIFIED,5,3,1149,43,RED
FIAT,CZ,HATCHBACK,4016,2010,125926,PETROL,NOT_SPECIFIED,5,3,1368,77,NOT_SPECIFIED
VOLKSWAGEN,CZ,HATCHBACK,1805,2000,133300,PETROL,NOT_SPECIFIED,5,3,1390,55,NOT_SPECIFIED
RENAULT,CZ,HATCHBACK,3578,2006,139070,PETROL,NOT_SPECIFIED,5,3,1598,82,NOT_SPECIFIED
FORD,CZ,HATCHBACK,1403,2004,161810,PETROL,NOT_SPECIFIED,5,3,1242,55,NOT_SPECIFIED
CITROEN,CZ,HATCHBACK,5950,2011,163811,PETROL,NOT_SPECIFIED,5,3,1598,115,BLACK
BMW,CZ,COUPE,1286,2002,165000,PETROL,NOT_SPECIFIED,5,3,1796,85,BLUE
VOLKSWAGEN,CZ,HATCHBACK,3538,2004,185000,PETROL,NOT_SPECIFIED,5,3,1598,75,BLUE
CITROEN,CZ,HATCHBACK,1728,2006,191000,PETROL,NOT_SPECIFIED,5,3,1360,65,BLACK
ALFA_ROMEO,CZ,HATCHBACK,3980,2010,191000,PETROL,NOT_SPECIFIED,5,3,1368,58,WHITE
VOLKSWAGEN,CZ,HATCHBACK,5026,2009,191700,PETROL,NOT_SPECIFIED,5,3,1390,59,GREY
PEUGEOT,CZ,HATCHBACK,1001,2000,195586,PETROL,NOT_SPECIFIED,5,3,1124,44,NOT_SPECIFIED
VOLKSWAGEN,CZ,HATCHBACK,1166,2000,196000,PETROL,NOT_SPECIFIED,5,3,1390,55,GREY
VOLKSWAGEN,CZ,HATCHBACK,1166,2000,196000,PETROL,NOT_SPECIFIED,5,3,1390,55,GREY_METALLIC
TOYOTA,CZ,HATCHBACK,2734,2009,201000,PETROL,NOT_SPECIFIED,5,3,998,51,NOT_SPECIFIED
TOYOTA,CZ,HATCHBACK,2734,2009,201000,PETROL,NOT_SPECIFIED,5,3,998,51,BLACK
TOYOTA,CZ,HATCHBACK,1608,2003,203496,PETROL,NOT_SPECIFIED,5,3,1398,71,NOT_SPECIFIED
OPEL,CZ,HATCHBACK,1005,2003,220000,PETROL,NOT_SPECIFIED,5,3,973,43,GREY_METALLIC
VOLKSWAGEN,CZ,HATCHBACK,5910,2005,227000,PETROL,NOT_SPECIFIED,5,3,1984,147,BLUE
CITROEN,CZ,HATCHBACK,1367,2006,237000,PETROL,NOT_SPECIFIED,5,3,1360,65,NOT_SPECIFIED
BMW,CZ,COUPE,2010,2002,241400,PETROL,NOT_SPECIFIED,5,3,1796,85,GOLD
VOLKSWAGEN,CZ,HATCHBACK,6831,2015,106352,DIESEL,NOT_SPECIFIED,5,3,1422,55,WHITE
CITROEN,CZ,NOT_SPECIFIED,5589,2011,125000,DIESEL,NOT_SPECIFIED,5,3,1560,82,NOT_SPECIFIED
PEUGEOT,CZ,HATCHBACK,3618,2010,144228,DIESEL,NOT_SPECIFIED,5,3,1560,66,GREY
SEAT,CZ,HATCHBACK,3176,2010,161646,DIESEL,NOT_SPECIFIED,5,3,1598,66,NOT_SPECIFIED
OPEL,CZ,COUPE,3212,2008,169992,DIESEL,NOT_SPECIFIED,5,3,1686,92,NOT_SPECIFIED
BMW,CZ,HATCHBACK,4016,2010,173900,DIESEL,NOT_SPECIFIED,5,3,1995,105,NOT_SPECIFIED
VOLKSWAGEN,CZ,HATCHBACK,3614,2007,195580,DIESEL,NOT_SPECIFIED,5,3,1896,74,BLUE
BMW,CZ,HATCHBACK,3819,2009,209190,DIESEL,NOT_SPECIFIED,5,3,1995,105,GREY
OPEL,CZ,COUPE,3200,2007,213000,DIESEL,NOT_SPECIFIED,5,3,1910,110,NOT_SPECIFIED
VOLKSWAGEN,CZ,HATCHBACK,2975,2007,215000,DIESEL,NOT_SPECIFIED,5,3,1896,96,NOT_SPECIFIED
ALFA_ROMEO,CZ,COUPE,2233,2004,226000,DIESEL,NOT_SPECIFIED,5,3,1910,110,BLACK
SEAT,CZ,HATCHBACK,8001,2013,236424,DIESEL,NOT_SPECIFIED,5,3,1968,110,NOT_SPECIFIED
VOLKSWAGEN,CZ,COUPE,7197,2009,247000,DIESEL,NOT_SPECIFIED,5,3,1968,103,NOT_SPECIFIED
AUDI,CZ,HATCHBACK,3176,2005,256000,DIESEL,NOT_SPECIFIED,5,3,1968,103,GREY_METALLIC
BMW,CZ,HATCHBACK,12022,2012,261000,DIESEL,NOT_SPECIFIED,5,3,1995,160,WHITE
VOLKSWAGEN,CZ,NOT_SPECIFIED,2006,1999,267316,DIESEL,NOT_SPECIFIED,5,3,1896,47,NOT_SPECIFIED
TOYOTA,CZ,HATCHBACK,2211,2005,293300,DIESEL,NOT_SPECIFIED,5,3,1364,66,BLACK
TOYOTA,CZ,SUV,9328,2003,302000,DIESEL,NOT_SPECIFIED,5,3,2982,120,GREEN
VOLKSWAGEN,CZ,HATCHBACK,2613,2001,323000,DIESEL,NOT_SPECIFIED,5,3,1896,110,BLACK
ALFA_ROMEO,CZ,HATCHBACK,5991,2012,82000,LPG,NOT_SPECIFIED,5,3,1368,88,RED
ALFA_ROMEO,CZ,COUPE,6634,2005,116100,LPG,NOT_SPECIFIED,5,3,1747,103,GREY
VOLKSWAGEN,CZ,COUPE,9207,1969,30448,PETROL,MANUAL,5,3,1192,34,GREY
OPEL,CZ,HATCHBACK,5223,2015,65588,PETROL,MANUAL,5,3,1000,48,WHITE
AUDI,SK,NOT_SPECIFIED,7999,2012,88500,PETROL,MANUAL,5,3,1395,90,RED
MITSUBISHI,CZ,HATCHBACK,2372,2007,92114,PETROL,MANUAL,5,3,1124,55,RED
FIAT,CZ,HATCHBACK,2774,2009,93000,PETROL,MANUAL,5,3,1242,48,BLUE
SUZUKI,SK,HATCHBACK,5990,2009,105546,PETROL,MANUAL,5,3,1586,92,WHITE
VOLKSWAGEN,CZ,HATCHBACK,6312,2012,106171,PETROL,MANUAL,5,3,1197,77,BLACK
FORD,CZ,HATCHBACK,8001,1997,110020,PETROL,MANUAL,5,3,1796,85,GREY_METALLIC
KIA,SK,HATCHBACK,4999,2014,110194,PETROL,MANUAL,5,3,998,51,WHITE
MITSUBISHI,CZ,HATCHBACK,5186,2011,119865,PETROL,MANUAL,5,3,1332,70,WHITE
FIAT,CZ,HATCHBACK,3614,2010,125926,PETROL,MANUAL,5,3,1368,77,BLACK
VOLKSWAGEN,CZ,HATCHBACK,4784,2013,131669,PETROL,MANUAL,5,3,1198,44,BLUE
VOLKSWAGEN,CZ,HATCHBACK,1805,2000,133300,PETROL,MANUAL,5,3,1390,55,SILVER_METALLIC
OPEL,CZ,HATCHBACK,2372,2008,142000,PETROL,MANUAL,5,3,1229,59,GREY_METALLIC
RENAULT,CZ,HATCHBACK,2167,2009,148700,PETROL,MANUAL,5,3,1149,55,WHITE
PEUGEOT,CZ,HATCHBACK,2131,2006,149233,PETROL,MANUAL,5,3,1360,54,BLACK
OPEL,CZ,COUPE,2372,2005,156505,PETROL,MANUAL,5,3,1796,92,RED
VOLKSWAGEN,CZ,HATCHBACK,1970,2000,161163,PETROL,MANUAL,5,3,999,37,BLUE
FORD,CZ,HATCHBACK,1403,2004,161810,PETROL,MANUAL,5,3,1242,55,BLUE
BMW,CZ,HATCHBACK,3176,2003,163405,PETROL,MANUAL,5,3,1796,85,GREY
FIAT,SK,HATCHBACK,3590,1989,165238,PETROL,MANUAL,5,3,999,33,RED
VOLKSWAGEN,CZ,HATCHBACK,1568,2001,169000,PETROL,MANUAL,5,3,999,37,BLUE
OPEL,SK,NOT_SPECIFIED,1890,2006,170000,PETROL,MANUAL,5,3,998,44,NOT_SPECIFIED
CITROEN,SK,HATCHBACK,1999,2009,180580,PETROL,MANUAL,5,3,998,50,RED
PEUGEOT,CZ,HATCHBACK,1001,2000,195586,PETROL,MANUAL,5,3,1124,44,SILVER_METALLIC
HONDA,SK,NOT_SPECIFIED,1790,2000,264097,PETROL,MANUAL,5,3,1396,66,YELLOW
KIA,CZ,COMBI,3614,2008,154224,DIESEL,MANUAL,5,3,2000,103,BLACK
MITSUBISHI,CZ,HATCHBACK,2372,2008,173804,DIESEL,MANUAL,5,3,1493,7095,GREY_METALLIC
BMW,CZ,HATCHBACK,5991,2007,184300,DIESEL,MANUAL,5,3,1995,130,SILVER
MITSUBISHI,SK,SUV,8990,2003,222728,DIESEL,MANUAL,5,3,2477,85,SILVER_METALLIC
AUDI,CZ,HATCHBACK,3015,2005,256000,DIESEL,MANUAL,5,3,1968,103,SILVER
VOLKSWAGEN,CZ,PICK_UP,2006,1999,267316,DIESEL,MANUAL,5,3,1896,47,WHITE
BMW,CZ,HATCHBACK,2006,2004,285000,DIESEL,MANUAL,5,3,1995,85,SILVER_METALLIC
CITROEN,SK,NOT_SPECIFIED,12500,2012,148803,DIESEL,MANUAL,7,3,2198,96,GREEN
RENAULT,SK,SEDAN,16150,2021,10,PETROL,AUTOMATIC,0,4,999,85,BLACK
BMW,SK,SEDAN,49900,2020,5500,PETROL,AUTOMATIC,0,4,1998,225,BLUE
BMW,SK,SEDAN,64900,2021,23088,PETROL,AUTOMATIC,0,4,2998,275,BLACK
BMW,SK,SEDAN,29900,2017,41412,PETROL,AUTOMATIC,0,4,2979,331,NOT_SPECIFIED
BMW,SK,SEDAN,19900,2019,56953,PETROL,AUTOMATIC,0,4,2998,250,BLACK
BMW,SK,SEDAN,40900,2019,80188,PETROL,AUTOMATIC,0,4,1998,135,BLACK
FORD,SK,SUV,52000,2021,5,DIESEL,AUTOMATIC,0,4,1997,157,WHITE
FORD,SK,SUV,52000,2021,20,DIESEL,AUTOMATIC,0,4,1997,125,GREY
FORD,SK,SUV,52000,2021,20,DIESEL,AUTOMATIC,0,4,1997,157,BLUE
FORD,SK,SUV,55000,2021,30,DIESEL,AUTOMATIC,0,4,1997,157,WHITE
FORD,SK,SUV,52000,2021,30,DIESEL,AUTOMATIC,0,4,1997,157,WHITE
BMW,SK,SEDAN,61700,2020,7104,DIESEL,AUTOMATIC,0,4,1995,140,WHITE
BMW,SK,SEDAN,39900,2020,14199,DIESEL,AUTOMATIC,0,4,1995,140,GREY_METALLIC
BMW,SK,SEDAN,30900,2020,14783,DIESEL,AUTOMATIC,0,4,1995,140,BLACK
FORD,SK,PICK_UP,32900,2018,54852,DIESEL,AUTOMATIC,0,4,3198,147,BLUE
BMW,SK,SEDAN,42500,2019,59535,DIESEL,AUTOMATIC,0,4,2993,235,NOT_SPECIFIED
BMW,SK,SEDAN,44990,2019,63856,DIESEL,AUTOMATIC,0,4,2993,195,BLACK
KIA,SK,LIFTBACK,9900,2012,125000,DIESEL,AUTOMATIC,0,4,1685,100,NOT_SPECIFIED
SKODA,SK,SEDAN,3590,2005,210985,DIESEL,AUTOMATIC,0,4,2496,120,BLACK
BMW,SK,SEDAN,78800,2020,14862,HYBRID,AUTOMATIC,0,4,2998,290,NOT_SPECIFIED
RENAULT,CZ,SEDAN,1970,2007,115000,PETROL,NOT_SPECIFIED,0,4,1149,55,GREY
MINI,CZ,COMBI,7599,2010,152500,PETROL,NOT_SPECIFIED,0,4,1598,72,GREY
SKODA,CZ,SEDAN,1970,2002,166000,PETROL,NOT_SPECIFIED,0,4,1397,50,GREY
BMW,CZ,SEDAN,1809,2000,254000,PETROL,NOT_SPECIFIED,0,4,1895,77,GREY
NISSAN,CZ,OFF_ROAD,16079,2008,83035,DIESEL,NOT_SPECIFIED,0,4,2953,118160,GREY
MERCEDES_BENZ,CZ,SEDAN,4382,2005,149500,DIESEL,NOT_SPECIFIED,0,4,2148,110,SILVER
VOLVO,CZ,SEDAN,3819,2006,244000,DIESEL,NOT_SPECIFIED,0,4,2400,136,VIOLET
TOYOTA,CZ,SEDAN,2774,2005,278000,DIESEL,NOT_SPECIFIED,0,4,2231,110,SILVER
MERCEDES_BENZ,CZ,SEDAN,12058,2007,319500,DIESEL,NOT_SPECIFIED,0,4,2987,173235,BLACK
VOLKSWAGEN,CZ,UTILITY_VEHICLE,4382,2000,357000,DIESEL,NOT_SPECIFIED,0,4,2461,65,BLUE
VOLKSWAGEN,CZ,FLAT_TRUCK,11254,2007,366000,DIESEL,NOT_SPECIFIED,0,4,2461,96131,BLUE
VOLKSWAGEN,CZ,UTILITY_VEHICLE,11254,2007,366000,DIESEL,NOT_SPECIFIED,0,4,2461,96131,BLUE
MERCEDES_BENZ,CZ,COMBI,2573,2002,367000,DIESEL,NOT_SPECIFIED,0,4,2685,125,GREY
NISSAN,SK,NOT_SPECIFIED,32000,2021,10,NOT_SPECIFIED,NOT_SPECIFIED,0,4,2299,120,NOT_SPECIFIED
CITROEN,SK,NOT_SPECIFIED,22500,2017,11692,NOT_SPECIFIED,NOT_SPECIFIED,0,4,1560,85,NOT_SPECIFIED
MERCEDES_BENZ,SK,NOT_SPECIFIED,33300,2018,11979,NOT_SPECIFIED,NOT_SPECIFIED,0,4,2143,120,NOT_SPECIFIED
NISSAN,SK,NOT_SPECIFIED,21500,2017,21410,NOT_SPECIFIED,NOT_SPECIFIED,0,4,2299,96,NOT_SPECIFIED
FORD,SK,NOT_SPECIFIED,26900,2017,24665,NOT_SPECIFIED,NOT_SPECIFIED,0,4,3198,147,NOT_SPECIFIED
OPEL,SK,NOT_SPECIFIED,20100,2016,26934,NOT_SPECIFIED,NOT_SPECIFIED,0,4,1598,92,NOT_SPECIFIED
ISUZU,SK,NOT_SPECIFIED,19700,2016,43168,NOT_SPECIFIED,NOT_SPECIFIED,0,4,2499,120,NOT_SPECIFIED
RENAULT,SK,NOT_SPECIFIED,19900,2018,48562,NOT_SPECIFIED,NOT_SPECIFIED,0,4,1598,92,NOT_SPECIFIED
RENAULT,SK,NOT_SPECIFIED,21500,2018,50895,NOT_SPECIFIED,NOT_SPECIFIED,0,4,1598,92,NOT_SPECIFIED
RENAULT,SK,NOT_SPECIFIED,17500,2016,55289,NOT_SPECIFIED,NOT_SPECIFIED,0,4,1598,70,NOT_SPECIFIED
CITROEN,SK,NOT_SPECIFIED,12900,2014,112171,NOT_SPECIFIED,NOT_SPECIFIED,0,4,2198,96,NOT_SPECIFIED
VOLKSWAGEN,SK,NOT_SPECIFIED,14900,2011,121394,NOT_SPECIFIED,NOT_SPECIFIED,0,4,1968,120,NOT_SPECIFIED
RENAULT,SK,NOT_SPECIFIED,18700,2016,122358,NOT_SPECIFIED,NOT_SPECIFIED,0,4,1598,103,NOT_SPECIFIED
CITROEN,SK,NOT_SPECIFIED,10900,2012,132589,NOT_SPECIFIED,NOT_SPECIFIED,0,4,2198,96,NOT_SPECIFIED
RENAULT,SK,NOT_SPECIFIED,18800,2016,132706,NOT_SPECIFIED,NOT_SPECIFIED,0,4,1598,107,NOT_SPECIFIED
FORD,SK,NOT_SPECIFIED,13500,2010,140461,NOT_SPECIFIED,NOT_SPECIFIED,0,4,2953,115,NOT_SPECIFIED
CITROEN,SK,NOT_SPECIFIED,10900,2012,145000,NOT_SPECIFIED,NOT_SPECIFIED,0,4,2198,96,NOT_SPECIFIED
VOLKSWAGEN,SK,NOT_SPECIFIED,14900,2012,145150,NOT_SPECIFIED,NOT_SPECIFIED,0,4,1968,120,NOT_SPECIFIED
VOLKSWAGEN,SK,NOT_SPECIFIED,7300,2007,203819,NOT_SPECIFIED,NOT_SPECIFIED,0,4,2461,100,NOT_SPECIFIED
RENAULT,SK,NOT_SPECIFIED,8900,2012,211894,NOT_SPECIFIED,NOT_SPECIFIED,0,4,2299,107,NOT_SPECIFIED
CITROEN,SK,NOT_SPECIFIED,13800,2017,222014,NOT_SPECIFIED,NOT_SPECIFIED,0,4,1997,120,NOT_SPECIFIED
OPEL,CZ,COMBI,4821,2008,198672,CNG,NOT_SPECIFIED,0,4,1598,6994,BLUE
VOLKSWAGEN,CZ,SEDAN,6393,2012,241500,CNG,NOT_SPECIFIED,0,4,1390,110,BLUE
SKODA,CZ,COMBI,4016,2010,246301,CNG,NOT_SPECIFIED,0,4,1595,75102,BLUE
GAZ,SK,NOT_SPECIFIED,9900,1964,80827,PETROL,MANUAL,0,4,2445,85,NOT_SPECIFIED
CITROEN,SK,NOT_SPECIFIED,3590,2012,245000,PETROL,MANUAL,0,4,1587,85,GREY
FIAT,SK,UTILITY_VEHICLE,45000,2021,5,DIESEL,MANUAL,0,4,2184,103,GREY
VOLKSWAGEN,SK,UTILITY_VEHICLE,29000,2019,4400,DIESEL,MANUAL,0,4,1968,75,WHITE
VOLKSWAGEN,SK,NOT_SPECIFIED,40000,2020,12612,DIESEL,MANUAL,0,4,1968,81,WHITE
VOLKSWAGEN,SK,NOT_SPECIFIED,40000,2020,16234,DIESEL,MANUAL,0,4,1968,81,WHITE
VOLKSWAGEN,SK,NOT_SPECIFIED,32000,2020,22072,DIESEL,MANUAL,0,4,1986,103,ORANGE
VOLKSWAGEN,SK,UTILITY_VEHICLE,26000,2018,43646,DIESEL,MANUAL,0,4,1968,75,WHITE
VOLKSWAGEN,SK,UTILITY_VEHICLE,27000,2018,99176,DIESEL,MANUAL,0,4,1968,103,WHITE
VOLKSWAGEN,SK,UTILITY_VEHICLE,27000,2018,107450,DIESEL,MANUAL,0,4,1968,103,WHITE
